subject,method,k,num_channels_selected,avg_accuracy,std_accuracy,avg_precision,std_precision,avg_recall,std_recall,avg_f1_score,std_f1_score,avg_auc_roc,std_auc_roc,avg_specificity,std_specificity,full_channels_acc,accuracy_drop,accuracy_drop_pct
S008,AS,10,10,0.8766274509803923,0.05454314116702496,0.8456775422719696,0.0816200591508951,0.775735294117647,0.1353021097383702,0.8036344537815125,0.09474319531366303,0.8868872549019609,0.07749021177990484,0.9285204991087344,0.0400431260808527,0.8730196078431373,-0.00360784313725504,-0.4132602641272281
S008,AS,15,15,0.8649411764705883,0.043074892533609487,0.8601006191950464,0.12268680809602382,0.7404411764705883,0.11991382430527169,0.7837535014005602,0.0643197276110805,0.861310553633218,0.0554762606222167,0.9285204991087344,0.061703392902160245,0.8730196078431373,0.008078431372548933,0.9253436348935307
S008,AS,20,20,0.8570980392156862,0.042174351137711244,0.7937161531279179,0.08746789633529152,0.7875,0.08676470588235292,0.7862532755037498,0.06096008447241432,0.9020879207297892,0.033455727429090996,0.8928698752228164,0.0516977071170351,0.8730196078431373,0.015921568627451088,1.823735513430971
S008,AS,25,25,0.8688627450980391,0.04517851302572593,0.8338095238095237,0.08601007165619534,0.775735294117647,0.11300587913787132,0.7964815613886476,0.06940533676067781,0.8946995910663731,0.06333113901109752,0.9160427807486631,0.05584588017348737,0.8730196078431373,0.004156862745098189,0.47614769562484865
S008,AS,30,30,0.8651764705882353,0.049184913432297084,0.810499778858912,0.11107026078479126,0.7970588235294118,0.0619744338403102,0.7998396498965759,0.06707407732052999,0.9142432106532452,0.03428732751820791,0.899108734402852,0.06403828596095079,0.8730196078431373,0.007843137254901933,0.8983918785374148
S011,ES,10,10,0.7700392156862744,0.0648739824772658,0.6966666666666667,0.3578329840085238,0.3551470588235294,0.22461520344664376,0.4592643678160919,0.2702035912248282,0.6928004089336268,0.08623491801760597,0.976114081996435,0.022585451042866925,0.8055686274509805,0.03552941176470603,4.410476097750967
S011,ES,15,15,0.8093333333333333,0.06781225637428179,0.7696037296037296,0.1570622105689899,0.6161764705882353,0.13417052621125933,0.6790079365079367,0.12994128662308138,0.7850975149418057,0.08560320596528707,0.9053475935828876,0.06276535080693567,0.8055686274509805,-0.0037647058823528923,-0.4673352156557236
S011,ES,20,20,0.8130196078431373,0.05255335071411029,0.7797646797646798,0.053523770112213404,0.6051470588235295,0.15817542055521797,0.6734132104454685,0.11082292009510399,0.7980297132221873,0.08423338379496452,0.9163992869875223,0.0233123461308689,0.8055686274509805,-0.0074509803921568585,-0.9249342809852978
S011,ES,25,25,0.8017254901960784,0.0644673440336365,0.7942460317460317,0.12179954226450433,0.5852941176470589,0.15904124511289144,0.6549383949383949,0.119382005062666,0.7973576596413966,0.0659788995209807,0.9114081996434937,0.07642382924042718,0.8055686274509805,0.0038431372549020404,0.4770713659819006
S011,ES,30,30,0.7898823529411764,0.045288532038245205,0.7841491841491842,0.12294440842462098,0.5242647058823529,0.08834551938750346,0.6232124542124542,0.08692949628133326,0.7855306962357135,0.04649685502068824,0.9222816399286987,0.0489901061767333,0.8055686274509805,0.015686274509804088,1.9472300652322279
S011,AS,10,10,0.8057254901960784,0.033157645426227976,0.7886369770580297,0.1357475758001153,0.6066176470588236,0.08194489244561783,0.6750638569604087,0.04913414469780668,0.7887425290972003,0.06041984102107517,0.9057040998217468,0.06792449666092991,0.8055686274509805,-0.00015686274509796316,-0.01947230065231263
S011,AS,15,15,0.8054117647058824,0.04319667921222042,0.8386764705882352,0.13713864123730854,0.5713235294117648,0.1760350016312323,0.6447002801120449,0.1345710231132682,0.8035788245779594,0.055962405395192906,0.9226381461675579,0.06699899059326345,0.8055686274509805,0.00015686274509807419,0.01947230065232641
S011,AS,20,20,0.8291764705882354,0.04166367232608644,0.8165027954501639,0.06176124161873728,0.6426470588235295,0.17071496306978176,0.7017763845350052,0.11139946358400983,0.8362741821327461,0.07685767647427287,0.9231729055258467,0.03947572188591878,0.8055686274509805,-0.023607843137254947,-2.9305812481744775
S011,AS,25,25,0.8012549019607844,0.05972300536846933,0.8857142857142858,0.1138384103607802,0.4875,0.18952339604138277,0.5977569279876191,0.1719819125736339,0.8052637097619796,0.09556942309565586,0.9582887700534759,0.040536029215502103,0.8055686274509805,0.004313725490196041,0.5354882679388523
S011,AS,30,30,0.7897254901960784,0.03857468277873712,0.7693506493506493,0.09003513116549107,0.5360294117647059,0.07557450092664471,0.6284348864994025,0.06912185321582622,0.7587501310684701,0.09031147772906606,0.9169340463458111,0.03887144322353752,0.8055686274509805,0.01584313725490205,1.9667023658845404
S014,ES,10,10,0.7460392156862744,0.019175788912861026,0.642156862745098,0.030691129102938267,0.5345588235294118,0.1188268054295045,0.576131221719457,0.07921751131416857,0.7428810160427808,0.046572037190632756,0.8508021390374332,0.03421624229528637,0.8415686274509804,0.09552941176470597,11.351351351351363
S014,ES,15,15,0.7934901960784313,0.07208931194413104,0.7167816091954023,0.1199938343419771,0.7022058823529412,0.13433966401893271,0.6952150940658702,0.08877892958044126,0.8069230365943169,0.057989103041303766,0.8381461675579323,0.1329696585452429,0.8415686274509804,0.04807843137254908,5.712954333643996
S014,ES,20,20,0.8257254901960784,0.04256490170742265,0.8147863247863247,0.10984272754092517,0.6433823529411765,0.06143117227707478,0.712495894909688,0.054415412321811664,0.8185448778441857,0.04761245348281613,0.9169340463458111,0.06541525195431185,0.8415686274509804,0.01584313725490194,1.8825722273998111
S014,ES,25,25,0.7859607843137255,0.05385466080647565,0.8175324675324676,0.11623920759228897,0.5132352941176471,0.23123334130589365,0.57289950193176,0.23284489210053877,0.7603275401069518,0.0723965547829067,0.9226381461675579,0.05170692551676548,0.8415686274509804,0.055607843137254864,6.6076421248835
S014,ES,30,30,0.8295686274509805,0.033642945038522575,0.8476754385964913,0.102243004096781,0.6286764705882353,0.1667999755213112,0.6978535353535353,0.0980529899486685,0.8342049386599559,0.09057571406437917,0.9285204991087344,0.060659512970358695,0.8415686274509804,0.0119999999999999,1.4259086672879657
S014,AS,10,10,0.7894901960784313,0.028123307330840612,0.8127472527472527,0.11081282937552145,0.4985294117647059,0.07210382748312509,0.6103601411315296,0.05692665978440905,0.7988184177414281,0.04651979607120989,0.9338680926916221,0.04866799842162287,0.8415686274509804,0.05207843137254908,6.188257222739988
