subject,method,k,num_channels_selected,selected_channels,accuracy,std,full_channels_acc,accuracy_drop,accuracy_drop_pct
S005,ES,15,23,"['Fc5', 'Fc3', 'Fc1', 'Fc2', 'C1', 'C4', 'Cp3', 'Cpz', 'Cp4', 'Fp1', 'Fpz', 'Af3', 'Afz', 'Af4', 'F2', 'Ft7', 'Tp7', 'Tp8', 'P7', 'P3', 'Po7', 'Poz', 'O1']",0.7142857142857143,0.05555555555555558,0.75,0.0357142857142857,4.761904761904759
S005,ES,20,29,"['Fc5', 'Fc3', 'Fc1', 'Fc2', 'C1', 'C4', 'Cp3', 'Cp1', 'Cpz', 'Cp4', 'Fp1', 'Fpz', 'Af3', 'Afz', 'Af4', 'Af8', 'Fz', 'F2', 'Ft7', 'T8', 'Tp7', 'Tp8', 'P7', 'P5', 'P3', 'Po7', 'Poz', 'O1', 'Iz']",0.7698412698412698,0.007936507936507964,0.75,-0.01984126984126977,-2.645502645502636
S005,ES,25,34,"['Fc5', 'Fc3', 'Fc1', 'Fc2', 'C5', 'C1', 'C4', 'Cp3', 'Cp1', 'Cpz', 'Cp4', 'Fp1', 'Fpz', 'Af3', 'Afz', 'Af4', 'Af8', 'F5', 'F1', 'Fz', 'F2', 'Ft7', 'T8', 'Tp7', 'Tp8', 'P7', 'P5', 'P3', 'Pz', 'P8', 'Po7', 'Poz', 'O1', 'Iz']",0.5555555555555556,0.06349206349206352,0.75,0.19444444444444442,25.925925925925924
S005,AS,10,10,"['Fc5', 'C1', 'Cp1', 'Fpz', 'Afz', 'F3', 'T8', 'Pz', 'Po3', 'Oz']",0.6150793650793651,0.12301587301587305,0.75,0.13492063492063489,17.989417989417987
S005,AS,15,15,"['Fc5', 'C1', 'Cp5', 'Cp1', 'Cp4', 'Fpz', 'Afz', 'F3', 'Ft7', 'T8', 'P7', 'Pz', 'Po3', 'Po4', 'Oz']",0.6904761904761905,0.05555555555555558,0.75,0.059523809523809534,7.936507936507938
S005,AS,20,20,"['Fc5', 'Fc3', 'C1', 'C4', 'Cp5', 'Cp3', 'Cp1', 'Cp4', 'Fpz', 'Afz', 'F3', 'Ft7', 'T8', 'Tp7', 'P7', 'P3', 'Pz', 'Po3', 'Po4', 'Oz']",0.7936507936507937,0.08730158730158727,0.75,-0.04365079365079372,-5.820105820105828
S005,AS,25,25,"['Fc5', 'Fc3', 'C3', 'C1', 'C2', 'C4', 'Cp5', 'Cp3', 'Cp1', 'Cp2', 'Cp4', 'Fpz', 'Afz', 'F3', 'F6', 'Ft7', 'T8', 'Tp7', 'P7', 'P3', 'Pz', 'P8', 'Po3', 'Po4', 'Oz']",0.6825396825396826,0.0,0.75,0.06746031746031744,8.994708994708994
S006,ES,10,16,"['Fc5', 'Fc1', 'Fcz', 'Cp3', 'Cp2', 'Cp4', 'Af7', 'Af8', 'F8', 'Ft8', 'P3', 'Pz', 'P2', 'P8', 'Poz', 'O1']",0.626984126984127,0.0,0.75,0.12301587301587302,16.402116402116405
S006,ES,15,23,"['Fc5', 'Fc1', 'Fcz', 'Fc6', 'C1', 'Cp3', 'Cp2', 'Cp4', 'Af7', 'Af8', 'F7', 'F8', 'Ft7', 'Ft8', 'T10', 'P3', 'Pz', 'P2', 'P4', 'P8', 'Poz', 'Po4', 'O1']",0.6626984126984128,0.019841269841269826,0.75,0.08730158730158721,11.640211640211628
S006,ES,20,29,"['Fc5', 'Fc1', 'Fcz', 'Fc6', 'C3', 'C1', 'Cp5', 'Cp3', 'Cp2', 'Cp4', 'Af7', 'Af8', 'F7', 'F8', 'Ft7', 'Ft8', 'T10', 'Tp7', 'Tp8', 'P3', 'P1', 'Pz', 'P2', 'P4', 'P8', 'Poz', 'Po4', 'Po8', 'O1']",0.6428571428571428,0.007936507936507964,0.75,0.1071428571428572,14.285714285714294
S006,ES,25,33,"['Fc5', 'Fc1', 'Fcz', 'Fc6', 'C3', 'C1', 'C2', 'Cp5', 'Cp3', 'Cp2', 'Cp4', 'Fpz', 'Af7', 'Af8', 'F7', 'F3', 'F4', 'F8', 'Ft7', 'Ft8', 'T10', 'Tp7', 'Tp8', 'P3', 'P1', 'Pz', 'P2', 'P4', 'P8', 'Poz', 'Po4', 'Po8', 'O1']",0.6388888888888888,0.019841269841269826,0.75,0.11111111111111116,14.814814814814822
S006,AS,10,10,"['Fc1', 'C6', 'Cp3', 'F8', 'Ft7', 'Tp7', 'Tp8', 'P3', 'P8', 'O2']",0.6666666666666667,0.055555555555555525,0.75,0.08333333333333326,11.1111111111111
S006,AS,15,15,"['Fc1', 'Fcz', 'C4', 'C6', 'Cp3', 'Cp2', 'F8', 'Ft7', 'Ft8', 'Tp7', 'Tp8', 'P3', 'P8', 'Po8', 'O2']",0.6666666666666667,0.055555555555555525,0.75,0.08333333333333326,11.1111111111111
S006,AS,20,20,"['Fc1', 'Fcz', 'Fc6', 'C4', 'C6', 'Cp3', 'Cp2', 'Af4', 'F8', 'Ft7', 'Ft8', 'T9', 'Tp7', 'Tp8', 'P7', 'P3', 'P8', 'Po7', 'Po8', 'O2']",0.6626984126984127,0.06746031746031744,0.75,0.08730158730158732,11.640211640211644
S006,AS,25,25,"['Fc1', 'Fcz', 'Fc6', 'C4', 'C6', 'Cp3', 'Cp1', 'Cp2', 'Fpz', 'Af4', 'F5', 'F8', 'Ft7', 'Ft8', 'T9', 'Tp7', 'Tp8', 'P7', 'P3', 'P1', 'Pz', 'P8', 'Po7', 'Po8', 'O2']",0.5833333333333333,0.011904761904761918,0.75,0.16666666666666674,22.222222222222232
S007,ES,10,15,"['Fc2', 'Cp1', 'Cp2', 'Cp4', 'Cp6', 'Af7', 'Af4', 'F1', 'F2', 'F8', 'T9', 'Tp7', 'Tp8', 'Poz', 'Po4']",0.8214285714285714,0.003968253968253954,0.9087301587301587,0.08730158730158732,9.606986899563323
S007,ES,15,24,"['Fc2', 'C2', 'C4', 'C6', 'Cp1', 'Cp2', 'Cp4', 'Cp6', 'Fpz', 'Af7', 'Af4', 'F3', 'F1', 'F2', 'F8', 'Ft7', 'T7', 'T8', 'T9', 'Tp7', 'Tp8', 'Poz', 'Po4', 'Oz']",0.8373015873015872,0.04365079365079366,0.9087301587301587,0.07142857142857151,7.860262008733633
S007,ES,20,30,"['Fc2', 'C3', 'Cz', 'C2', 'C4', 'C6', 'Cp3', 'Cp1', 'Cpz', 'Cp2', 'Cp4', 'Cp6', 'Fpz', 'Af7', 'Af4', 'F3', 'F1', 'F2', 'F8', 'Ft7', 'T7', 'T8', 'T9', 'Tp7', 'Tp8', 'P3', 'Poz', 'Po4', 'O1', 'Oz']",0.8452380952380952,0.02777777777777779,0.9087301587301587,0.06349206349206349,6.986899563318777
S007,ES,25,35,"['Fc2', 'C3', 'Cz', 'C2', 'C4', 'C6', 'Cp3', 'Cp1', 'Cpz', 'Cp2', 'Cp4', 'Cp6', 'Fpz', 'Af7', 'Af4', 'F5', 'F3', 'F1', 'F2', 'F6', 'F8', 'Ft7', 'T7', 'T8', 'T9', 'Tp7', 'Tp8', 'P3', 'P1', 'P8', 'Poz', 'Po4', 'Po8', 'O1', 'Oz']",0.8015873015873016,0.09523809523809523,0.9087301587301587,0.1071428571428571,11.790393013100433
S007,AS,10,10,"['Fc1', 'Fc4', 'Fc6', 'Cpz', 'Af7', 'F1', 'Fz', 'F2', 'T9', 'Oz']",0.8492063492063493,0.015873015873015872,0.9087301587301587,0.05952380952380942,6.550218340611343
S007,AS,15,15,"['Fc1', 'Fc4', 'Fc6', 'Cp3', 'Cpz', 'Cp2', 'Af7', 'Af4', 'F1', 'Fz', 'F2', 'T9', 'P3', 'Oz', 'O2']",0.753968253968254,0.023809523809523836,0.9087301587301587,0.15476190476190477,17.03056768558952
S007,AS,20,20,"['Fc3', 'Fc1', 'Fc4', 'Fc6', 'C4', 'Cp5', 'Cp3', 'Cpz', 'Cp2', 'Af7', 'Af4', 'Af8', 'F1', 'Fz', 'F2', 'T9', 'P3', 'P8', 'Oz', 'O2']",0.9007936507936508,0.003968253968253954,0.9087301587301587,0.007936507936507908,0.873362445414844
S007,AS,25,25,"['Fc3', 'Fc1', 'Fc4', 'Fc6', 'C4', 'Cp5', 'Cp3', 'Cp1', 'Cpz', 'Cp2', 'Af7', 'Af4', 'Af8', 'F1', 'Fz', 'F2', 'T9', 'T10', 'Tp7', 'Tp8', 'P3', 'P2', 'P8', 'Oz', 'O2']",0.873015873015873,0.007936507936507908,0.9087301587301587,0.0357142857142857,3.9301310043668103
