subject,method,k,num_channels_selected,accuracy,std,full_channels_acc,accuracy_drop,accuracy_drop_pct
S007,AS,25,25,0.9126984126984127,0.040468408838037984,0.9206349206349206,0.007936507936507908,0.8620689655172384
S007,AS,30,30,0.9166666666666666,0.016835875742536838,0.9206349206349206,0.003968253968253954,0.4310344827586192
S007,GS,10,10,0.9246031746031745,0.011223917161691244,0.9206349206349206,-0.003968253968253954,-0.4310344827586192
S007,GS,15,15,0.9603174603174603,0.011223917161691244,0.9206349206349206,-0.039682539682539764,-4.310344827586216
S007,GS,20,20,0.9246031746031745,0.022447834323382435,0.9206349206349206,-0.003968253968253954,-0.4310344827586192
S007,GS,25,25,0.9166666666666666,0.0,0.9206349206349206,0.003968253968253954,0.4310344827586192
S007,GS,30,30,0.9523809523809524,0.00972019739199675,0.9206349206349206,-0.031746031746031855,-3.4482758620689773
S008,ES,10,10,0.8928571428571428,0.019440394783993453,0.9047619047619048,0.011904761904761973,1.3157894736842182
S008,ES,15,15,0.876984126984127,0.029695693545824915,0.9047619047619048,0.02777777777777779,3.0701754385964923
S008,ES,20,20,0.8690476190476191,0.044543540318737425,0.9047619047619048,0.0357142857142857,3.94736842105263
S008,ES,25,25,0.9166666666666666,0.016835875742536838,0.9047619047619048,-0.011904761904761862,-1.3157894736842057
S008,ES,30,30,0.9007936507936507,0.014847846772912463,0.9047619047619048,0.003968253968254065,0.4385964912280809
S008,AS,10,10,0.869047619047619,0.0637395968420992,0.9047619047619048,0.03571428571428581,3.9473684210526416
S008,AS,15,15,0.9325396825396824,0.039283710065919325,0.9047619047619048,-0.02777777777777768,-3.0701754385964803
S008,AS,20,20,0.9047619047619048,0.025717224993681977,0.9047619047619048,0.0,0.0
S008,AS,25,25,0.9007936507936508,0.02805979290422808,0.9047619047619048,0.003968253968253954,0.4385964912280686
S008,AS,30,30,0.8452380952380952,0.05411976863883274,0.9047619047619048,0.059523809523809534,6.578947368421054
S008,GS,10,10,0.9047619047619048,0.0194403947839935,0.9047619047619048,0.0,0.0
S008,GS,15,15,0.9246031746031745,0.029695693545824926,0.9047619047619048,-0.01984126984126977,-2.192982456140343
S008,GS,20,20,0.9365079365079364,0.024461960329241975,0.9047619047619048,-0.03174603174603163,-3.5087719298245488
S008,GS,25,25,0.9365079365079364,0.04046840883803797,0.9047619047619048,-0.03174603174603163,-3.5087719298245488
S008,GS,30,30,0.9206349206349206,0.011223917161691244,0.9047619047619048,-0.015873015873015817,-1.7543859649122744
S011,ES,10,10,0.8015873015873015,0.020234204419018968,0.8015873015873017,2.220446049250313e-16,2.7700614079756376e-14
S011,ES,15,15,0.7301587301587301,0.04046840883803797,0.8015873015873017,0.07142857142857162,8.910891089108933
S011,ES,20,20,0.6904761904761904,0.0194403947839935,0.8015873015873017,0.11111111111111138,13.861386138613893
S011,ES,25,25,0.7579365079365079,0.039283710065919325,0.8015873015873017,0.04365079365079383,5.445544554455467
S011,ES,30,30,0.7738095238095237,0.0291605921759902,0.8015873015873017,0.027777777777778012,3.465346534653494
S011,AS,10,10,0.8015873015873015,0.029695693545824964,0.8015873015873017,2.220446049250313e-16,2.7700614079756376e-14
S011,AS,15,15,0.7261904761904763,0.016835875742536838,0.8015873015873017,0.07539682539682546,9.405940594059413
S011,AS,20,20,0.7380952380952381,0.00972019739199675,0.8015873015873017,0.0634920634920636,7.920792079207933
S011,AS,25,25,0.746031746031746,0.06324356131154454,0.8015873015873017,0.05555555555555569,6.930693069306947
S011,AS,30,30,0.7658730158730158,0.005611958580845648,0.8015873015873017,0.03571428571428592,4.45544554455448
S011,GS,10,10,0.8412698412698413,0.04046840883803797,0.8015873015873017,-0.03968253968253954,-4.950495049504932
S011,GS,15,15,0.8214285714285715,0.00972019739199675,0.8015873015873017,-0.01984126984126977,-2.475247524752466
S011,GS,20,20,0.8055555555555555,0.024461960329241975,0.8015873015873017,-0.003968253968253732,-0.49504950495046546
S011,GS,25,25,0.7619047619047619,0.06373959684209925,0.8015873015873017,0.039682539682539875,4.9504950495049735
S011,GS,30,30,0.7658730158730158,0.024461960329241982,0.8015873015873017,0.03571428571428592,4.45544554455448
S014,ES,10,10,0.8412698412698413,0.014847846772912463,0.8888888888888888,0.04761904761904756,5.3571428571428505
S014,ES,15,15,0.8650793650793651,0.0368000733948242,0.8888888888888888,0.023809523809523725,2.678571428571419
S014,ES,20,20,0.8333333333333334,0.016835875742536838,0.8888888888888888,0.05555555555555547,6.24999999999999
S014,ES,25,25,0.8253968253968255,0.022447834323382435,0.8888888888888888,0.06349206349206338,7.14285714285713
S014,ES,30,30,0.873015873015873,0.014847846772912503,0.8888888888888888,0.015873015873015817,1.7857142857142794
S014,AS,10,10,0.7976190476190478,0.04454354031873738,0.8888888888888888,0.09126984126984106,10.26785714285712
S014,AS,15,15,0.8611111111111112,0.036800073394824225,0.8888888888888888,0.02777777777777768,3.124999999999989
S014,AS,20,20,0.8412698412698413,0.031246062992110333,0.8888888888888888,0.04761904761904756,5.3571428571428505
S014,AS,25,25,0.8373015873015873,0.024461960329241975,0.8888888888888888,0.051587301587301515,5.803571428571421
S014,AS,30,30,0.873015873015873,0.020234204419019002,0.8888888888888888,0.015873015873015817,1.7857142857142794
S014,GS,10,10,0.8650793650793651,0.03124606299211039,0.8888888888888888,0.023809523809523725,2.678571428571419
S014,GS,15,15,0.9087301587301587,0.011223917161691192,0.8888888888888888,-0.019841269841269882,-2.2321428571428616
S014,GS,20,20,0.8849206349206349,0.0341362113771533,0.8888888888888888,0.003968253968253954,0.44642857142856984
S014,GS,25,25,0.873015873015873,0.036800073394824245,0.8888888888888888,0.015873015873015817,1.7857142857142794
S014,GS,30,30,0.8333333333333334,0.00972019739199675,0.8888888888888888,0.05555555555555547,6.24999999999999
S015,ES,10,10,0.8650793650793651,0.005611958580845648,0.8888888888888888,0.023809523809523725,2.678571428571419
S015,ES,15,15,0.888888888888889,0.04383079768725102,0.8888888888888888,-1.1102230246251565e-16,-1.2490009027033011e-14
S015,ES,20,20,0.873015873015873,0.024461960329241975,0.8888888888888888,0.015873015873015817,1.7857142857142794
S015,ES,25,25,0.8650793650793651,0.04794859513331178,0.8888888888888888,0.023809523809523725,2.678571428571419
S015,ES,30,30,0.876984126984127,0.024461960329241975,0.8888888888888888,0.011904761904761862,1.3392857142857095
S015,AS,10,10,0.8849206349206349,0.022447834323382432,0.8888888888888888,0.003968253968253954,0.44642857142856984
S015,AS,15,15,0.8690476190476191,0.0194403947839935,0.8888888888888888,0.01984126984126977,2.232142857142849
S015,AS,20,20,0.865079365079365,0.039283710065919304,0.8888888888888888,0.023809523809523836,2.6785714285714315
S015,AS,25,25,0.8888888888888888,0.024461960329241982,0.8888888888888888,0.0,0.0
S015,AS,30,30,0.8849206349206349,0.02805979290422808,0.8888888888888888,0.003968253968253954,0.44642857142856984
S015,GS,10,10,0.8928571428571429,0.029160592175990246,0.8888888888888888,-0.003968253968254065,-0.44642857142858233
S015,GS,15,15,0.8809523809523809,0.0350466701044756,0.8888888888888888,0.007936507936507908,0.8928571428571397
S015,GS,20,20,0.8809523809523809,0.01683587574253689,0.8888888888888888,0.007936507936507908,0.8928571428571397
S015,GS,25,25,0.8214285714285715,0.0700933402089512,0.8888888888888888,0.06746031746031733,7.5892857142857
S015,GS,30,30,0.9246031746031745,0.031246062992110354,0.8888888888888888,-0.0357142857142857,-4.0178571428571415
S016,ES,10,10,0.746031746031746,0.020234204419019002,0.8571428571428572,0.11111111111111116,12.962962962962967
S016,ES,15,15,0.8095238095238096,0.025717224993681977,0.8571428571428572,0.04761904761904756,5.555555555555548
S016,ES,20,20,0.8055555555555555,0.04593586072535807,0.8571428571428572,0.05158730158730174,6.018518518518536
S016,ES,25,25,0.8531746031746033,0.04892392065848391,0.8571428571428572,0.003968253968253954,0.4629629629629613
S016,ES,30,30,0.8412698412698413,0.05353467286996839,0.8571428571428572,0.015873015873015928,1.851851851851858
S016,AS,10,10,0.8214285714285715,0.0291605921759902,0.8571428571428572,0.0357142857142857,4.166666666666664
S016,AS,15,15,0.8214285714285715,0.06373959684209925,0.8571428571428572,0.0357142857142857,4.166666666666664
S016,AS,20,20,0.7936507936507936,0.029695693545824964,0.8571428571428572,0.0634920634920636,7.40740740740742
S016,AS,25,25,0.8134920634920636,0.03413621137715325,0.8571428571428572,0.04365079365079361,5.092592592592586
S016,AS,30,30,0.8174603174603176,0.024461960329241975,0.8571428571428572,0.03968253968253965,4.629629629629626
S016,GS,10,10,0.7936507936507936,0.039283710065919304,0.8571428571428572,0.0634920634920636,7.40740740740742
S016,GS,15,15,0.8174603174603176,0.03413621137715325,0.8571428571428572,0.03968253968253965,4.629629629629626
S016,GS,20,20,0.8134920634920634,0.029695693545824915,0.8571428571428572,0.04365079365079383,5.092592592592613
S016,GS,25,25,0.8373015873015873,0.024461960329241975,0.8571428571428572,0.019841269841269882,2.3148148148148193
S016,GS,30,30,0.8333333333333334,0.0890870806374748,0.8571428571428572,0.023809523809523836,2.777777777777781
