subject,method,k,num_channels_selected,accuracy,std,full_channels_acc,accuracy_drop,accuracy_drop_pct
S007,GS,15,15,0.9126984126984127,0.036800073394824225,0.9404761904761904,0.02777777777777768,2.9535864978902855
S007,GS,20,20,0.9365079365079364,0.005611958580845595,0.9404761904761904,0.003968253968253954,0.42194092827004076
S007,GS,25,25,0.9047619047619048,0.03504667010447555,0.9404761904761904,0.03571428571428559,3.7974683544303667
S007,GS,30,30,0.9325396825396827,0.024461960329241975,0.9404761904761904,0.007936507936507686,0.843881856540058
S008,ES,10,10,0.8492063492063492,0.014847846772912463,0.9126984126984127,0.06349206349206349,6.956521739130435
S008,ES,15,15,0.8968253968253969,0.03928371006591927,0.9126984126984127,0.015873015873015817,1.7391304347826024
S008,ES,20,20,0.884920634920635,0.0341362113771533,0.9126984126984127,0.02777777777777768,3.0434782608695548
S008,ES,25,25,0.8888888888888888,0.014847846772912463,0.9126984126984127,0.023809523809523836,2.608695652173916
S008,ES,30,30,0.8849206349206349,0.024461960329241975,0.9126984126984127,0.02777777777777779,3.0434782608695667
S008,AS,10,10,0.9246031746031745,0.005611958580845648,0.9126984126984127,-0.011904761904761862,-1.3043478260869519
S008,AS,15,15,0.9007936507936508,0.0368000733948242,0.9126984126984127,0.011904761904761862,1.3043478260869519
S008,AS,20,20,0.8253968253968255,0.10662721303606669,0.9126984126984127,0.08730158730158721,9.565217391304339
S008,AS,25,25,0.876984126984127,0.024461960329241975,0.9126984126984127,0.0357142857142857,3.913043478260868
S008,AS,30,30,0.8849206349206349,0.014847846772912463,0.9126984126984127,0.02777777777777779,3.0434782608695667
S008,GS,10,10,0.8809523809523809,0.03504667010447556,0.9126984126984127,0.031746031746031744,3.4782608695652173
S008,GS,15,15,0.873015873015873,0.005611958580845595,0.9126984126984127,0.03968253968253965,4.347826086956519
S008,GS,20,20,0.8968253968253969,0.024461960329241975,0.9126984126984127,0.015873015873015817,1.7391304347826024
S008,GS,25,25,0.9047619047619047,0.016835875742536838,0.9126984126984127,0.00793650793650802,0.8695652173913134
S008,GS,30,30,0.9087301587301587,0.022447834323382432,0.9126984126984127,0.003968253968253954,0.4347826086956506
S011,ES,10,10,0.8134920634920636,0.014847846772912463,0.7738095238095238,-0.039682539682539764,-5.128205128205138
S011,ES,15,15,0.8174603174603176,0.040468408838037984,0.7738095238095238,-0.04365079365079372,-5.641025641025649
S011,ES,20,20,0.7896825396825397,0.03124606299211039,0.7738095238095238,-0.015873015873015817,-2.051282051282044
S011,ES,25,25,0.7658730158730158,0.024461960329241982,0.7738095238095238,0.00793650793650802,1.0256410256410364
S011,ES,30,30,0.7579365079365079,0.05353467286996841,0.7738095238095238,0.015873015873015928,2.051282051282058
S011,AS,10,10,0.8095238095238094,0.0423693581429814,0.7738095238095238,-0.03571428571428559,-4.615384615384599
S011,AS,15,15,0.8214285714285715,0.03504667010447556,0.7738095238095238,-0.04761904761904767,-6.15384615384616
S011,AS,20,20,0.8095238095238094,0.016835875742536838,0.7738095238095238,-0.03571428571428559,-4.615384615384599
S011,AS,25,25,0.7896825396825397,0.02805979290422808,0.7738095238095238,-0.015873015873015817,-2.051282051282044
S011,AS,30,30,0.7936507936507936,0.014847846772912463,0.7738095238095238,-0.01984126984126977,-2.564102564102555
S011,GS,10,10,0.746031746031746,0.036800073394824245,0.7738095238095238,0.02777777777777779,3.5897435897435916
S011,GS,15,15,0.8174603174603176,0.02805979290422803,0.7738095238095238,-0.04365079365079372,-5.641025641025649
S011,GS,20,20,0.7777777777777778,0.034136211377153246,0.7738095238095238,-0.003968253968253954,-0.512820512820511
S011,GS,25,25,0.8095238095238094,0.025717224993681977,0.7738095238095238,-0.03571428571428559,-4.615384615384599
S011,GS,30,30,0.8134920634920636,0.036800073394824245,0.7738095238095238,-0.039682539682539764,-5.128205128205138
S014,ES,10,10,0.8531746031746031,0.005611958580845596,0.8650793650793651,0.011904761904761973,1.3761467889908336
S014,ES,15,15,0.8531746031746031,0.031246062992110354,0.8650793650793651,0.011904761904761973,1.3761467889908336
S014,ES,20,20,0.8333333333333334,0.0291605921759902,0.8650793650793651,0.031746031746031744,3.669724770642201
S014,ES,25,25,0.8412698412698413,0.020234204419019006,0.8650793650793651,0.023809523809523836,2.7522935779816544
S014,ES,30,30,0.8611111111111112,0.011223917161691244,0.8650793650793651,0.003968253968253954,0.4587155963302736
S014,AS,10,10,0.8412698412698413,0.029695693545824915,0.8650793650793651,0.023809523809523836,2.7522935779816544
S014,AS,15,15,0.8452380952380952,0.0194403947839935,0.8650793650793651,0.019841269841269882,2.2935779816513806
S014,AS,20,20,0.8174603174603176,0.024461960329241975,0.8650793650793651,0.04761904761904756,5.504587155963296
