subject,method,k,num_channels_selected,avg_accuracy,std_accuracy,avg_precision,std_precision,avg_recall,std_recall,avg_f1_score,std_f1_score,avg_auc_roc,std_auc_roc,avg_specificity,std_specificity,full_channels_acc,accuracy_drop,accuracy_drop_pct
S002,AS,25,25,0.7341269841269842,0.04593586072535807,0.652504105090312,0.027262559676969354,0.4047619047619048,0.22650354274333867,0.46936786410470627,0.17547517001299145,0.6696428571428572,0.0941475731589662,0.8988095238095237,0.044543540318737376,0.7817460317460317,0.04761904761904756,6.091370558375627
S002,AS,30,30,0.7301587301587302,0.020234204419019016,0.6207407407407408,0.04736108848339488,0.5119047619047619,0.06070261325705696,0.5569890869316628,0.03446928260929471,0.7488307823129253,0.04727161772948197,0.8392857142857143,0.043740888263985346,0.7817460317460317,0.051587301587301515,6.598984771573595
S002,GS,10,10,0.6825396825396824,0.022447834323382487,0.5370370370370371,0.05237828008789243,0.42857142857142855,0.029160592175990225,0.4737602708617201,0.008741569372043151,0.6466836734693878,0.045044957835849206,0.8095238095238096,0.04686909448816553,0.7817460317460317,0.0992063492063493,12.690355329949252
S002,GS,15,15,0.7380952380952381,0.0350466701044756,0.6368586041907276,0.07176458219802474,0.5238095238095238,0.06734350297014738,0.5706806022147567,0.05321754623806914,0.7339498299319728,0.007829654277509805,0.8452380952380952,0.05520011009223632,0.7817460317460317,0.04365079365079361,5.58375634517766
S002,GS,20,20,0.746031746031746,0.0341362113771533,0.6797385620915034,0.09258618457897942,0.4880952380952381,0.044543540318737404,0.5624945103205973,0.033041792498132945,0.7189625850340136,0.03879429332332285,0.875,0.0635540372144721,0.7817460317460317,0.0357142857142857,4.568527918781724
S002,GS,25,25,0.7341269841269842,0.04593586072535807,0.6280423280423281,0.09476366250559588,0.5119047619047619,0.11040022018447264,0.5580169099123907,0.09131409178688758,0.7167304421768708,0.05610211282504618,0.8452380952380952,0.05892556509887893,0.7817460317460317,0.04761904761904756,6.091370558375627
S002,GS,30,30,0.7777777777777777,0.011223917161691244,0.7019480519480519,0.019929882147042603,0.5833333333333334,0.07338588098772593,0.633968253968254,0.03911402277349934,0.7608418367346937,0.017635591115609,0.875,0.025253813613805284,0.7817460317460317,0.003968253968254065,0.507614213197982
S005,ES,10,10,0.8492063492063492,0.05611958580845616,0.8035256410256411,0.0962061823380005,0.738095238095238,0.12140522651411392,0.762962962962963,0.09310966733315956,0.9078443877551021,0.0441780651398901,0.9047619047619048,0.06070261325705699,0.8373015873015873,-0.011904761904761862,-1.4218009478672935
S005,ES,15,15,0.8293650793650794,0.005611958580845648,0.7736324786324786,0.013297261088591797,0.6904761904761904,0.016835875742536838,0.7294970345284811,0.009741444569053577,0.8694727891156463,0.01742938009589256,0.8988095238095238,0.008417937871268393,0.8373015873015873,0.007936507936507908,0.9478672985781956
S005,ES,20,20,0.8293650793650794,0.04892392065848395,0.7921146953405017,0.11334097215881907,0.6785714285714285,0.10514001031342675,0.7247780468119451,0.08462700641484672,0.8786139455782314,0.020169827836956488,0.9047619047619048,0.05892556509887893,0.8373015873015873,0.007936507936507908,0.9478672985781956
S005,ES,25,25,0.8214285714285715,0.00972019739199675,0.7053952991452991,0.027821403119657667,0.8095238095238096,0.10240863413145984,0.748829924451815,0.032141566081236965,0.8770195578231292,0.022016154311363327,0.8273809523809524,0.044543540318737376,0.8373015873015873,0.015873015873015817,1.8957345971563913
S005,ES,30,30,0.8571428571428572,0.06373959684209925,0.7604992578110857,0.12816565571146962,0.8928571428571429,0.05832118435198045,0.8129173086800207,0.06907466995268922,0.9198554421768708,0.027907808306928662,0.8392857142857143,0.11007882148158887,0.8373015873015873,-0.019841269841269882,-2.369668246445502
S005,AS,10,10,0.8293650793650794,0.005611958580845648,0.7643417874396136,0.03244965352849471,0.7142857142857144,0.07715167498104593,0.734439416792358,0.02495042949333698,0.866921768707483,0.01437033947613147,0.8869047619047619,0.033671751485073675,0.8373015873015873,0.007936507936507908,0.9478672985781956
S005,AS,15,15,0.8214285714285713,0.0291605921759902,0.7453475643130817,0.0649368831981882,0.7142857142857144,0.0291605921759902,0.7282147676884518,0.03751090710195762,0.8428996598639457,0.03843970085814872,0.875,0.03857583749052299,0.8373015873015873,0.01587301587301604,1.8957345971564177
S005,AS,20,20,0.8253968253968255,0.04046840883803797,0.7478632478632479,0.07426558631189217,0.7261904761904763,0.044543540318737376,0.7360578969774373,0.05598410124480866,0.8666028911564626,0.03345868279716444,0.875,0.043740888263985346,0.8373015873015873,0.011904761904761862,1.4218009478672935
S005,AS,25,25,0.873015873015873,0.022447834323382487,0.8196581196581197,0.048890084260085745,0.7976190476190476,0.033671751485073675,0.807577692635164,0.031925641991064554,0.892750850340136,0.012135049427306635,0.9107142857142857,0.0291605921759902,0.8373015873015873,-0.0357142857142857,-4.265402843601894
S005,AS,30,30,0.8174603174603176,0.031246062992110354,0.6927721235121614,0.03478007673238168,0.8095238095238094,0.06734350297014735,0.7463482986612172,0.048630329650700806,0.8938137755102039,0.022782828449153383,0.8214285714285715,0.0145802960879951,0.8373015873015873,0.01984126984126977,2.3696682464454892
S005,GS,10,10,0.876984126984127,0.036800073394824245,0.8383713987162263,0.05764023583905623,0.7857142857142857,0.08748177652797065,0.8082623224728488,0.06001551413540062,0.9361181972789115,0.026195013935680106,0.9226190476190476,0.033671751485073675,0.8373015873015873,-0.03968253968253965,-4.739336492890992
S005,GS,15,15,0.8452380952380952,0.051434449987363975,0.7420478421590769,0.0685423334596498,0.8214285714285715,0.08748177652797065,0.779147553982669,0.0739120945078414,0.9125212585034014,0.04926448899011325,0.8571428571428571,0.03857583749052298,0.8373015873015873,-0.007936507936507908,-0.9478672985781956
S005,GS,20,20,0.888888888888889,0.005611958580845648,0.8225672043010753,0.0418941112773369,0.8571428571428572,0.05050762722761057,0.8369932132324202,0.007510001367954549,0.9313350340136054,0.012036894274568085,0.9047619047619048,0.03035130662852846,0.8373015873015873,-0.051587301587301626,-6.161137440758298
S005,GS,25,25,0.8452380952380952,0.016835875742536838,0.8181481481481482,0.08939823206164424,0.7142857142857143,0.10514001031342673,0.7520371889526934,0.03509958532777667,0.8941326530612246,0.027539404517780433,0.9107142857142857,0.05257000515671336,0.8373015873015873,-0.007936507936507908,-0.9478672985781956
S005,GS,30,30,0.8373015873015873,0.04794859513331178,0.7375837375837376,0.07555102609766053,0.8095238095238096,0.09373818897633107,0.7680780692274946,0.0679595134781275,0.9006164965986394,0.04207277492176802,0.8511904761904762,0.060702613257056934,0.8373015873015873,0.0,0.0
S006,ES,10,10,0.7301587301587302,0.02023420441901902,0.6001899335232669,0.032092583568311114,0.5714285714285713,0.0291605921759902,0.5854096520763187,0.03012208520263302,0.7173681972789115,0.01159222116539804,0.8095238095238094,0.016835875742536838,0.7579365079365079,0.02777777777777768,3.6649214659685736
