subject,method,k,num_channels_selected,avg_accuracy,std_accuracy,avg_precision,std_precision,avg_recall,std_recall,avg_f1_score,std_f1_score,avg_auc_roc,std_auc_roc,avg_specificity,std_specificity,full_channels_acc,accuracy_drop,accuracy_drop_pct
S001,ES,25,25,0.8015873015873015,0.029695693545824964,0.7008838383838384,0.02306220654838825,0.7023809523809524,0.11785113019775792,0.6973180076628352,0.06958428251185589,0.8430059523809522,0.05533564342895644,0.8511904761904762,0.02227177015936871,0.8253968253968255,0.023809523809523947,2.884615384615401
S001,ES,30,30,0.8095238095238094,0.07591716853059126,0.6995530012771392,0.10333094113598565,0.7380952380952381,0.14384578539993537,0.7174906964380648,0.12168165957221805,0.8413052721088436,0.0651230579630267,0.8452380952380952,0.04454354031873742,0.8253968253968255,0.01587301587301604,1.923076923076943
S001,AS,10,10,0.8531746031746033,0.011223917161691244,0.8157809983896941,0.03909828172126697,0.7261904761904763,0.016835875742536838,0.7675556900862118,0.01239657638262388,0.873405612244898,0.034516438947979435,0.9166666666666666,0.022271770159368667,0.8253968253968255,-0.02777777777777779,-3.3653846153846168
S001,AS,15,15,0.8253968253968255,0.02805979290422808,0.7693570797019073,0.067720555446559,0.6904761904761906,0.06734350297014735,0.7244301229263636,0.04358204214841586,0.8607568027210885,0.028679289037483142,0.8928571428571428,0.03857583749052298,0.8253968253968255,0.0,0.0
S001,AS,20,20,0.8095238095238094,0.05143444998736398,0.7335470085470085,0.10287923453369714,0.6904761904761906,0.044543540318737376,0.7098437960506926,0.06934828950132711,0.8097363945578232,0.07172988888158031,0.869047619047619,0.05892556509887893,0.8253968253968255,0.01587301587301604,1.923076923076943
S001,AS,25,25,0.7817460317460317,0.05353467286996841,0.683356285658076,0.10490881450701373,0.6666666666666666,0.10240863413145984,0.6701103380420269,0.08228306314474745,0.7872023809523809,0.06837443273937895,0.8392857142857144,0.0635540372144721,0.8253968253968255,0.04365079365079372,5.288461538461546
S001,AS,30,30,0.8015873015873017,0.039283710065919304,0.7356797791580401,0.06681809492041206,0.6309523809523809,0.0937381889763311,0.6769374416433241,0.07565906472411912,0.7867772108843538,0.04838353178886493,0.8869047619047619,0.030351306628528512,0.8253968253968255,0.023809523809523725,2.884615384615374
S002,ES,10,10,0.7182539682539684,0.07360014678964842,0.5936231884057971,0.134714958868075,0.5,0.10514001031342678,0.5426069798988777,0.11795508427130587,0.7037627551020408,0.07936699324000267,0.8273809523809524,0.05892556509887896,0.8134920634920636,0.09523809523809523,11.70731707317073
S002,ES,15,15,0.75,0.04454354031873742,0.6417748917748917,0.09596095215437617,0.6190476190476191,0.01683587574253689,0.6257689305230288,0.038968599552429005,0.7254464285714285,0.06017301908936689,0.8154761904761906,0.07338588098772592,0.8134920634920636,0.0634920634920636,7.8048780487805
S002,ES,20,20,0.746031746031746,0.05527138205231793,0.6977285166940339,0.05662875826308575,0.44047619047619047,0.26298478612350623,0.4849847833870391,0.22657682447930327,0.7202380952380953,0.11466159627033949,0.8988095238095237,0.05892556509887896,0.8134920634920636,0.06746031746031755,8.29268292682928
